Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Correct
Adidas,172198625,4.0,positive,They look great. Very smart and comfy definitely recommend. They are probably the best looking pair of Adidas I have bought,positive,True
Adidas,172199364,5.0,positive,Golden shoe. this shoe is wonderful as a casual shoes.  google,positive,True
Adidas,172193446,5.0,positive,Great product and service as usual. The trainers are a lovely colour and fit perfectly for a size 10. Will definitely be buying the SL72's again,positive,True
Adidas,172184441,5.0,positive,Best purchase in a long time. Love the colour combo and they’re super comfortable,positive,True
Adidas,172172800,5.0,positive,Stylish set of trainers. Great design and colour. Had 3 people mention how great they looked on first wear,positive,True
Adidas,172163165,5.0,positive,"comfort, style, and reliable. I recently grabbed the SL 72 RS SHOES and here’s what I think: They look good and feel light, which makes them great for everyday wear and running. The cushioning is comfortable, though they do run a bit narrow—so if you have wider feet, consider going a size up. The grip is solid on different surfaces, so you can count on them for various activities. Overall, they're a straightforward, reliable pair of shoes that get the job done",positive,True
Adidas,172159932,5.0,positive,"Quality purchase. Good quality extra laces, fast delivery . Good that you can add your own detail to both trainers",positive,True
Adidas,172149049,5.0,positive,"Normally a gazelle guy, but these are  so comfy. All day comfort and really light , will end up with more colour variations",positive,True
Adidas,172144324,5.0,positive,Always happy with this model my fourth pair. Great design and comfort. Added to my collection……,positive,True
Adidas,172143958,4.0,positive,"Varying sizes !. Now I love adidas trainers, I have 6 pairs but why do the sizes fluctuate so much !  My country trainers are a snug 8.5 but the SL72 are a size 8 but roomy !   Very pleased with the quality",positive,True
Adidas,172143792,5.0,positive,"My favourite pair out of 80. Great looking, and quality materials and construction. like wearing slippers",positive,True
Adidas,172123196,5.0,positive,Excellent quality product. Excellent quality product. Size was good. Fast delivery,positive,True
Adidas,172100700,5.0,positive,"Great style and comfort!. I love the design, how comfortable and light they feel,  Easily combined with many different outfits",positive,True
Adidas,172091626,4.0,positive,Nice trainers. Really like the colourway.very different to others,positive,True
Adidas,172077620,5.0,positive,"So comfortable, perfect fit.great colour selection. Love these trainers for daily wear. sl72 RS are really comfortable. they are slightly bigger than the OG version, but for me, the RS are a better fit. hard wearing and easy to keep clean. colours are great, and keep bringing out more. already have 3 pairs, but want more",positive,True
Adidas,172063660,5.0,positive,Beautiful colour. The color is my favourite and the shoe is very comfy! It’s also good for long walks,positive,True
Adidas,172063402,5.0,positive,"great trainers. great trainers,look good feel good and go with anything perfect fit true to size great overall",positive,True
Adidas,172020972,5.0,positive,"Classic shoe. Good quality,nice colours, a timeless classic shoe",positive,True
Adidas,172020071,5.0,positive,Top notch. Feel great and look great. Even better than I expected,positive,True
Adidas,171991803,5.0,positive,Best purchase -  this is  a second pair. Best purchase - runs slightly big get 1/2 size down,positive,True
Adidas,171987328,5.0,positive,"Retro. Unique, colourful and stylish pair on trainers, one of my best buys so far",positive,True
Adidas,171970645,5.0,positive,Top comfort. Sleek design and pretty all round. Looks simple enough to clean and maintain,positive,True
Adidas,171971389,5.0,positive,Stylish look. They have that old school look about them which are right on trend  Colour is also unique Perfect 5*,positive,True
Adidas,171953453,5.0,positive,Summer trainers. Great trainers for the summer very comfortable great quality,positive,True
Adidas,171952231,5.0,positive,"So comfy I got another 2 pairs in other colours. very comfortable, classic look and look brilliant with jeans. After wearing for a day I bought 2 other colours as I liked them that much!!",positive,True
Adidas,171928383,5.0,positive,Super cute casual shoe!. Love these! More casual than the Gazelle which is great for a sporty fit! Excellent for a narrow foot!,positive,True
Adidas,171912231,5.0,positive,Nice shoes. It's the first time I've bought these and they are very nice. they are a good fit and I like the colours,positive,True
Adidas,171911263,5.0,positive,Great purchase. really comfortable trainers and look cool I would highly recommend these trainers,positive,True
Adidas,171911149,5.0,positive,Perfect. Perfect colours and comfort. Fit as expected and delivery prompt. Very happy,positive,True
Adidas,171880317,4.0,positive,Love the sl72 great trainers. SL72 s great looking and a great fit great with jeans or shorts,positive,True
Adidas,171867290,5.0,positive,"Always adidas. Very smart,  comfortably, good price ,  Like them most as they look like 70s retro",positive,True
Adidas,171841313,5.0,positive,Top trainers again from adidas. Great trainers great service from adidas great design very comfortable,positive,True
Adidas,171839476,5.0,positive,Best purchase ever. Very happy with them. Colour is an exact match to online and very comfortable,positive,True
Adidas,171838569,5.0,positive,"Retro Style with Modern Comfort. Love these shoes, they are super comfy & look awesome!",positive,True
Adidas,171822104,5.0,positive,Excellent  purchase. So comfortable and whole experience was pleasing. Runners came in exact time frame,positive,True
Adidas,171818890,5.0,positive,love these funky brown trainers. love these so much...great colour and style. I just want more pairs now.  they run slightly bigger....maybe half a size...but I just used an insole and they are fine,positive,True
Adidas,171817971,5.0,positive,"Classic Adidas. Quality feel on foot , so comfortable, and great colour way , sl72 is a classic adidas trainer",positive,True
Adidas,171773002,5.0,positive,Lovely comfy shoe. Love the comfort and support. Very happy with the purchase,positive,True
Adidas,171760534,4.0,positive,"Great looking shoe. Fantastic looking shoe, stylish and neat. Comfortable to wear and look good for the pub etc but maybe not for walking long distances",positive,True
Adidas,171760056,5.0,positive,love them guna order more in different colours. definitely recommend anyone buying a pair you won't be disappointed,positive,True
Adidas,171742425,5.0,positive,"Beautiful. These are probably one of the comfiest styles I have. Beautiful vibrant colour- yellow with blue stripes, and nice quality.  Normally a straight 7 but went for straight 6 in these and perfect fit",positive,True
Adidas,171714428,5.0,positive,"Stylish/comfortable trainers. Very stylish trainers, can be match it everything",negative,False
Adidas,171674498,5.0,positive,"Great product and service.. Trainers look great, good colour.  Quick delivery",positive,True
Adidas,171668466,4.0,positive,"nice shoe, fairly comfortable. a bit. pricy. I bit pricy given the material and durability. Good pallet of colors",positive,True
Adidas,171648805,5.0,positive,These shoes are honestly the coolest shoes .Thanks. I go in and out my house multiple times a day and I'm very active so always wear sneakers and these are so easy to take on and off. Excellent quality. Very comfortable and look great on. Will only be buying shoes like these from now on. Regards,positive,True
Adidas,171633087,5.0,positive,So comfortable. The most comfortable shoes ever. Great colour and great fit,positive,True
Adidas,171632139,5.0,positive,Lovely and comfortable. Great trainers they look so stylish and real comfortable,positive,True
Adidas,171623914,5.0,positive,"Similar to the Country but more comfortable. Great show, especially in the classic black. Usually a fan of full leather but the nylon side panels add to it in this case",positive,True
Adidas,171593494,4.0,positive,"Excellent!! Great color!!. Can’t wait to wear it, for my workouts!! The color is great! So is the fit & comfort!",positive,True
