Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Compound,VADER_Correct
Adidas,158305631,4.0,positive,It's a good budget pair of trainers for everyday. Good for daily use and comfortable with a low-key design,positive,0.8442,True
Adidas,158269267,5.0,positive,Good. Comfortable easy to clean and maintain. Light weight,positive,0.8957,True
Adidas,158223141,5.0,positive,"Exceeded my expectations!!. The quality of materials is top tier, adidas never disappoints",positive,0.5526,True
Adidas,158220215,5.0,positive,Perfect. It was a perfect choice for me with the perfect width and length,positive,0.9022,True
Adidas,158197878,4.0,positive,Very good product this can be used as formal. Very good product with good fitting this can be as used as both formal and casual,positive,0.8775,True
Adidas,158197516,4.0,positive,Good Product. I would suggest skateboarders to buy it is a great product with comfort and perfection. It is one of my best product or shoes i have bought in my entire life,positive,0.9545,True
Adidas,158189685,5.0,positive,Clean and smart. Very comfortable and good colour.Even better when they’re on sale,positive,0.9332,True
Adidas,158164335,5.0,positive,Great footwear. Nice colour for the summer and autumn seasons can wear with anything,positive,0.7845,True
Adidas,158162040,5.0,positive,Nicee. I like it  I like it I like it I like it I LIKE IT,positive,0.9049,True
Adidas,158161904,5.0,positive,Amazing value for money!. Continually high quality from Adidas that never fails to impress!,positive,0.7724,True
Adidas,158161626,5.0,positive,Very comfy and look great too.. A great trainer at a very reasonable price that can be worn dressy or casual,positive,0.8316,True
Adidas,158136904,4.0,positive,Great shoes at an unreal price.. Nice design and colour. Very comfortable. Would buy again,positive,0.8883,True
Adidas,158138022,5.0,positive,Just love it. It have really good quality and thank to adidas parcel like that its really good packing,positive,0.9391,True
Adidas,158125367,4.0,positive,"Great product for its price, clean matte finish.. Looks wonderful with any outfit and it carries the outfit very well",positive,0.9168,True
Adidas,158113950,5.0,positive,"Great trainers. Really nice, comfortable trainers. Perfect for wearing with a pair of shorts in the summer. Thank you",positive,0.9514,True
Adidas,158110320,5.0,positive,"As usual, a great  pair of shoes.. Very  comfortable, well made. Really good shoes  to wear  for  strolling  about  in.Havent had them off since  i bought  them. Really  stand out  well",positive,0.9396,True
Adidas,158110211,5.0,positive,"Great trainers. Lovely pair of trainers for the summer , great colour !",positive,0.923,True
Adidas,158091657,5.0,positive,Great quality and price. Great quality and price. Comfortable to wear. Great choice of colours,positive,0.9485,True
Adidas,158088652,5.0,positive,Great product at a fabulous price.. I'm wearing them all the time as they are so comfortable,positive,0.9143,True
Adidas,158068769,5.0,positive,It’s good…go for it.. Comfortable and top notch and if you love sneakers…then just go for it,positive,0.8519,True
Adidas,158024055,5.0,positive,"As expected, great. These shoes do what they say with free delivery and comfort",positive,0.872,True
Adidas,157990613,5.0,positive,They are a great trainer. They are completely comfortable they are a really nice trainer,positive,0.8953,True
Adidas,157974702,4.0,positive,Cool summer shoes. Wasn’t convinced on the colour but relieved when they arrived. More cream than yellow and really comfy,positive,0.7096,True
Adidas,157952432,5.0,positive,Good pair. These shoes are comfortable and they have a good build quality,positive,0.8442,True
Adidas,157953055,5.0,positive,Great value every day sneaker. Great value for money. Comfortable every day sneaker,positive,0.946,True
Adidas,157941464,4.0,positive,"Looks good, feels comfortable. Sole is a bit heavy than usual. Cannot walk or run long distance",positive,0.7351,True
Adidas,157914024,5.0,positive,"Its so good
Great product. Its great product  And I recommend to others to buy it",positive,0.9345,True
Adidas,157904230,4.0,positive,it is big for me. The comfort is ok and the quality of the shoes is great,positive,0.8316,True
Adidas,157893296,5.0,positive,"Lovely colours, very comfortable. These shoes are lovely, my husband says they are very comfortable and fit well. I love the colours",positive,0.9746,True
Adidas,157870513,5.0,positive,"Great shoes. bought these for my partner, look a lot nicer in person and can be dressed up or down",positive,0.7906,True
Adidas,157867948,5.0,positive,"100% cool. Comfortable,  stylish look, affordable, but discount can be increased!",positive,0.6948,True
Adidas,157845425,5.0,positive,"Best purchase ever from adidas. Perfect size ,Perfect pasting ,perfect comfort level",positive,0.9571,True
Adidas,157819142,5.0,positive,Best shoes ever. Adidas brand is best brand in the world. The price quality is very good . The premium look gets in every product of adidas,positive,0.9117,True
Adidas,157796982,5.0,positive,Good daily workhorse. Had the last version of these and wore them down. This version is better padded and feels like of better quality too,positive,0.8807,True
Adidas,157743056,4.0,positive,"Good quality trainers.. Very good and reasonable prove, comfortable and good fit",positive,0.9299,True
Adidas,157736292,5.0,positive,It was value for money. Nice colour and comfortable to wear Could bring more colours in this,positive,0.8176,True
Adidas,157735001,5.0,positive,The overall quality of the product is really good. The product quality is good. It is the same as shown in the images. It perfectly fits me and looks pretty cool,positive,0.9412,True
Adidas,157661038,5.0,positive,"Love them. Great pair of trainers, I bought two pairs of a really comfy everyday pair of trainers",positive,0.8519,True
Adidas,157627533,4.0,positive,Very nice quality would buy again great colour you. Hshshsvsgshhshhshshshhsgzgzggzgzgsghzhzhshshgaggagavvxhxj,positive,0.8016,True
Adidas,157559541,5.0,positive,"Great buy, great quality and comfort. Must buy. Recommended product in this price. Must buy in this range",positive,0.91,True
Adidas,157560965,5.0,positive,"Best product under budget.. Nice fit and it is good product under budget, it’s my first adidas shoes and had great experience",positive,0.9477,True
Adidas,157186132,5.0,positive,Great shoes. Very easy to clean and comfortable on the feet. Great for special events or sightseeing,positive,0.9655,True
Adidas,157162803,5.0,positive,An amazing shoe which can go with all casual wear. This shoe just matches with any outfit you want and can be worn however ..... Amazing product by adidas,positive,0.8176,True
Adidas,157089365,5.0,positive,Great shoes!!. Love the quality of the product too good and mostly fits very good,positive,0.943,True
Adidas,157073423,5.0,positive,Very nice and affordable. For the price it’s perfect with the level of comfor,positive,0.7778,True
Adidas,157067080,5.0,positive,Very  comfortable and nice looking shoes. Have had comments from family and friends about how stylish and cool my new Adidas shoes look,positive,0.9013,True
Adidas,157022240,5.0,positive,Good. Nice product at this price & the good quality superrrrr,positive,0.8225,True
Adidas,156916380,5.0,positive,Really good and very pleased. Love the quality and style. Comfortable and look great,positive,0.9599,True
Adidas,156914375,5.0,positive,"Nice product. Perfect fit, good quality and stylish pair of shoes",positive,0.8979,True
Adidas,156849561,5.0,positive,Fabulous. Such a great product. If you can get this product you should really,positive,0.8176,True
Adidas,156735609,1.0,negative,Worst purchase ever the shoe is so hard to wear. The shoe sole is so hard that it gave me a blister and the sole is not flexible at all  Dont buy,negative,-0.8175,True
Adidas,156639629,5.0,positive,Great. It was pretty good and is a perfect fit and excellent,positive,0.9643,True
Adidas,156582926,4.0,positive,"Stylish ever. Nice look , design overall a good felling and looking cool with these shoes",positive,0.7906,True
Adidas,156490791,5.0,positive,Good products very comfortable go for it.. Good products very comfortable go for it you'll never regret it,positive,0.9362,True
Adidas,156439970,4.0,positive,Narrow size....smaller as what it looksnin images. Had to return the product ...everything was smooth,negative,0.0,False
Adidas,156357221,5.0,positive,Super blij. Ze zijn prachtige passen perfect staan echt leuk onder jeans of kleedje,positive,0.8225,True
Adidas,156291199,1.0,negative,One of the worst purchase stitches is coming out.. Try to make shoes which will last longer not only 1 month,negative,-0.6249,True
Adidas,156239320,5.0,positive,Sweet!. Colour combination I amazing. It stands out and I've got people looking at my feet,positive,0.7959,True
Adidas,156186756,4.0,positive,Good purchase. It is a good purchase for daily wear and it’s comfortable,positive,0.8442,True
Adidas,156172832,5.0,positive,"Really nice shoes. No-nonsense design. Superb!. Have always loved honest, no-nonsense and logical design and these shoes have it. The design is very user oriented and great attention is given to detail. Absolutely ove these!!!",positive,0.9668,True
Adidas,156163278,5.0,positive,My First and Best Purchase of Adidas. Amazing White Shoes it look premium to my feet love with this One,positive,0.9217,True
Adidas,156131634,1.0,negative,"Very poor quality shoes, within a week shoes have. Within a week shoes has creases & wrinkles, request you to return the shoes",negative,-0.5256,True
